time,step,value
1732491030.6630325,303,9.391478538513184
1732491038.3898182,687,11.89822769165039
1732491039.3600492,735,12.720236778259277
1732491042.8713787,911,13.755468368530273
1732491048.354063,1151,13.11351490020752
1732491055.7277038,1519,3.8734488487243652
1732491075.5400715,2495,2.438032627105713
1732491076.5005126,2543,3.9603617191314697
1732491079.3801625,2687,1.7385313510894775
1732491099.456855,3679,1.8838903903961182
1732491101.058757,3759,1.6943774223327637
1732491107.7759838,4095,1.1206258535385132
1732491111.8537908,4287,1.2842142581939697
1732491113.7766206,4383,2.322897434234619
1732491124.9769087,4943,1.305224895477295
1732491125.6153748,4975,1.1982920169830322
1732491128.1737683,5103,1.8004002571105957
1732491137.6702933,5567,0.6896519660949707
1732491144.0795224,5887,0.6237767934799194
1732491161.5821397,6751,2.361076593399048
1732491161.9030123,6767,0.7201023697853088
1732491168.3032074,7087,0.5008874535560608
1732491174.277194,7375,1.158003330230713
1732491178.7565389,7599,1.4186396598815918
1732491198.819312,8591,1.4141976833343506
1732491207.4607198,9023,0.7652196884155273
1732491212.7955167,9279,0.4999527931213379
1732491215.0370936,9391,0.3526465892791748
1732491215.357425,9407,1.5771390199661255
1732491225.9204218,9935,1.0486050844192505
1732491230.400264,10159,0.6005599498748779
1732491233.1729188,10287,1.0540674924850464
1732491234.77654,10367,1.4344918727874756
1732491235.416783,10399,1.0085344314575195
1732491239.2825322,10591,0.8817404508590698
1732491242.5728357,10751,1.075621247291565
1732491256.9597416,11439,0.4665943682193756
1732491259.6139235,11567,0.30010151863098145
1732491262.2419467,11695,1.0843656063079834
1732491270.7680693,12111,1.78818941116333
1732491273.7007167,12255,1.176303744316101
1732491275.257548,12319,0.3926946520805359
1732491275.9076748,12351,0.743234395980835
1732491280.4136236,12575,2.608640193939209
1732491281.0534017,12607,0.39171597361564636
1732491283.2935867,12719,1.0285733938217163
1732491285.8536332,12847,0.9487544298171997
1732491287.7738912,12943,0.29881158471107483
1732491296.9501512,13391,0.3864964544773102
1732491332.0568895,15135,0.5275853276252747
1732491337.732571,15407,0.4328404664993286
1732491340.6133385,15551,0.4007663130760193
1732491340.933946,15567,0.7724038362503052
1732491342.8573122,15663,0.5157022476196289
1732491344.7760897,15759,0.31329286098480225
1732491350.53678,16047,0.40214574337005615
1732491351.4968522,16095,0.4647602140903473
1732491354.376883,16239,0.3534907102584839
1732491370.2801814,17023,0.5480270385742188
1732491371.2402115,17071,0.5584815144538879
1732491373.15999,17167,0.4229920208454132
1732491375.079299,17263,0.6474025249481201
1732491380.0869758,17503,0.6452579498291016
1732491382.0071251,17599,0.41175514459609985
1732491383.606948,17679,1.178086757659912
1732491400.4611878,18511,0.3038753569126129
1732491402.0616922,18591,0.6215268969535828
1732491402.3807516,18607,0.34856951236724854
1732491408.1376765,18895,0.26330018043518066
1732491412.296593,19103,0.7725813388824463
1732491428.8333015,19919,0.3247876763343811
1732491434.2747035,20191,0.45888176560401917
1732491440.8875377,20511,0.1849382221698761
1732491452.088048,21071,1.0654256343841553
1732491453.0492918,21119,0.46450716257095337
1732491457.5299935,21343,0.2518705725669861
1732491458.810467,21407,1.1390228271484375
1732491474.409415,22175,0.31138139963150024
1732491476.6505032,22287,0.1765860617160797
1732491483.9120665,22639,0.4033131003379822
1732491487.7503712,22831,0.24002718925476074
1732491490.9501722,22991,2.035311698913574
1732491500.5495033,23471,0.2811470031738281
1732491504.2924633,23647,1.0935993194580078
1732491506.854139,23775,1.0748333930969238
1732491508.7737546,23871,1.6380319595336914
1732491519.0146735,24383,0.17548803985118866
1732491528.5199869,24847,0.1723373532295227
1732491533.6403859,25103,0.5305634140968323
1732491538.760396,25359,0.2826876640319824
1732491540.0403676,25423,0.21496707201004028
1732491545.7104108,25695,0.42743200063705444
1732491556.9141214,26255,0.31036362051963806
1732491570.5766113,26927,1.0606794357299805
1732491573.4564998,27071,0.3505280911922455
1732491575.3769903,27167,0.2723078727722168
