time,step,value
1732495734.3527498,232511,227.0
1732495737.8679187,232687,227.0
1732495741.0642433,232847,227.0
1732495741.38813,232863,227.0
1732495742.6645813,232927,227.0
1732495743.942434,232991,227.0
1732495745.2196472,233055,227.0
1732495750.6556888,233327,227.0
1732495752.5721157,233423,227.0
1732495753.6615937,233471,227.0
1732495754.3909256,233503,228.0
1732495762.3926544,233903,228.0
1732495768.4659781,234207,228.0
1732495770.7031114,234319,228.0
1732495771.0232098,234335,228.0
1732495776.041339,234575,229.0
1732495777.0000231,234623,229.0
1732495787.2297442,235135,229.0
1732495787.5496118,235151,229.0
1732495787.868986,235167,229.0
1732495795.4377515,235535,230.0
1732495799.9115894,235759,230.0
1732495816.1132987,236559,231.0
1732495819.9529698,236751,231.0
1732495839.9997797,237743,232.0
1732495853.4354303,238415,232.0
1732495854.7131753,238479,232.0
1732495861.0126643,238783,233.0
1732495868.6890247,239167,233.0
1732495869.3293688,239199,233.0
1732495874.7636702,239471,233.0
1732495886.4964147,240047,234.0
1732495890.3325016,240239,234.0
1732495896.0864692,240527,234.0
1732495897.685554,240607,234.0
1732495898.3236778,240639,234.0
1732495901.419278,240783,235.0
1732495907.1705537,241071,235.0
1732495912.2892072,241327,235.0
1732495914.5265157,241439,235.0
1732495919.863369,241695,236.0
1732495921.7817447,241791,236.0
1732495924.0196838,241903,236.0
1732495939.0532544,242655,236.0
1732495940.549889,242719,237.0
1732495945.6671526,242975,237.0
1732495947.5853481,243071,237.0
1732495950.7809498,243231,237.0
1732495956.5304677,243519,237.0
1732495958.7661188,243631,237.0
1732495961.859685,243775,238.0
1732495962.1800394,243791,238.0
1732495962.4997995,243807,238.0
1732495966.659388,244015,238.0
1732495972.7390242,244319,238.0
1732495979.1328769,244639,238.0
1732495982.5462353,244799,239.0
1732495997.5797496,245551,239.0
1732496001.4180322,245743,239.0
1732496004.8180475,245903,240.0
1732496015.0329323,246415,240.0
1732496025.1447418,246911,241.0
1732496035.0378246,247407,241.0
1732496046.7326686,247983,242.0
1732496054.3899553,248367,242.0
1732496057.2670124,248511,242.0
1732496059.1794178,248607,242.0
1732496063.7809184,248831,242.0
1732496069.292118,249103,243.0
1732496073.7558794,249327,243.0
1732496074.7114773,249375,243.0
1732496080.7703094,249679,243.0
1732496086.7332683,249967,244.0
1732496089.2841663,250095,244.0
1732496112.155746,251231,245.0
1732496122.6835675,251759,245.0
1732496125.2351544,251887,245.0
1732496127.0463307,251967,246.0
1732496134.6975765,252351,246.0
1732496135.0168512,252367,246.0
1732496137.2493687,252479,246.0
1732496147.0294704,252959,247.0
1732496148.9419658,253055,247.0
1732496155.6330512,253391,247.0
1732496159.4591286,253583,247.0
1732496164.8764331,253855,247.0
1732496166.152974,253919,247.0
1732496184.8608797,254847,248.0
1732496188.913029,255039,249.0
1732496192.1026053,255199,249.0
1732496193.3781521,255263,249.0
1732496195.291675,255359,249.0
1732496201.3551724,255663,249.0
1732496208.1846642,255999,249.0
1732496212.4151447,256207,250.0
1732496231.1275833,257135,251.0
1732496238.146717,257487,251.0
1732496239.4230528,257551,251.0
1732496240.061303,257583,251.0
1732496240.379796,257599,251.0
1732496243.5699499,257759,251.0
1732496249.8478363,258063,252.0
1732496253.0364852,258223,252.0
1732496257.1808624,258431,252.0
1732496258.136656,258479,252.0
1732496268.982652,259023,252.0
1732496271.7529552,259151,253.0
1732496285.7821882,259855,253.0
1732496289.604875,260047,253.0
1732496306.7278125,260895,254.0
1732496314.9156835,261295,255.0
1732496316.5083191,261375,255.0
1732496322.8877141,261695,255.0
1732496331.9462516,262143,255.0
