time,step,value
1730751586.1874952,10159,1.6211929321289062
1730751589.4418101,10271,1.714193344116211
1730751589.906995,10287,1.7498050928115845
1730751590.837078,10319,1.722536325454712
1730751591.3018262,10335,1.6314327716827393
1730751591.7668192,10351,1.749241590499878
1730751592.2318354,10367,1.6201765537261963
1730751593.1618693,10399,1.7831515073776245
1730751594.5571985,10447,1.5799983739852905
1730751596.419663,10511,1.6403756141662598
1730751598.7449908,10591,1.893187165260315
1730751600.1392019,10639,1.9888699054718018
1730751602.000808,10703,1.5704128742218018
1730751603.3951378,10751,1.5448421239852905
1730751604.7901578,10799,2.0706021785736084
1730751605.2545137,10815,1.546250820159912
1730751606.649529,10863,1.8195879459381104
1730751607.1140864,10879,1.621532917022705
1730751608.508807,10927,1.8037827014923096
1730751608.973934,10943,1.5495773553848267
1730751611.2981427,11023,1.8149821758270264
1730751611.7630758,11039,1.4695144891738892
1730751615.017439,11151,1.7008070945739746
1730751616.4118614,11199,1.52414870262146
1730751618.271316,11263,1.6985039710998535
1730751619.6661108,11311,1.5795385837554932
1730751621.5245097,11375,1.540823221206665
1730751623.3832452,11439,1.4893362522125244
1730751625.2464333,11503,1.6420159339904785
1730751626.6436906,11551,1.8011832237243652
1730751627.1078439,11567,1.7328671216964722
1730751627.5727506,11583,1.4114004373550415
1730751630.8275,11695,1.777690052986145
1730751633.619578,11791,1.7932093143463135
1730751634.5494676,11823,1.3318889141082764
1730751635.0138986,11839,1.769911289215088
1730751636.874742,11903,1.720724105834961
1730751638.7347808,11967,1.7900021076202393
1730751640.1293561,12015,1.6856613159179688
1730751640.594035,12031,1.836434245109558
1730751641.058445,12047,1.615236520767212
1730751641.9882734,12079,1.7042603492736816
1730751642.9178386,12111,1.6545782089233398
1730751647.1014676,12255,1.7045974731445312
1730751647.5667813,12271,1.6921314001083374
1730751651.4098947,12319,1.5277903079986572
1730751651.8750374,12335,1.9555165767669678
1730751652.3391175,12351,1.6137428283691406
1730751653.2693105,12383,1.5426158905029297
1730751653.7345378,12399,1.5075163841247559
1730751656.5366943,12495,1.466123104095459
1730751658.3956177,12559,1.5831663608551025
1730751658.86061,12575,1.438124656677246
1730751659.7896576,12607,1.5378093719482422
1730751660.7198575,12639,1.5924724340438843
1730751662.1147747,12687,1.7247669696807861
1730751662.5801282,12703,1.4083495140075684
1730751663.0458095,12719,1.6679668426513672
1730751663.5106783,12735,1.686375379562378
1730751664.905795,12783,1.8636465072631836
1730751666.7647316,12847,1.7452635765075684
1730751669.089829,12927,1.6233962774276733
1730751669.5549552,12943,1.5306895971298218
1730751670.0198853,12959,1.6327309608459473
1730751672.809992,13055,1.7913398742675781
1730751675.5983841,13151,1.6794438362121582
1730751677.4581327,13215,1.7563931941986084
1730751678.8529344,13263,1.7465554475784302
1730751680.7124224,13327,1.8709521293640137
1730751682.5714955,13391,1.653881311416626
1730751683.5007334,13423,1.7743189334869385
1730751685.8282003,13503,1.6089869737625122
1730751697.0009596,13887,1.6270427703857422
1730751697.930993,13919,1.6503911018371582
1730751698.3954883,13935,1.8146493434906006
1730751700.2551003,13999,1.7730331420898438
1730751701.1850734,14031,1.7897536754608154
1730751703.0445302,14095,1.6151552200317383
1730751703.9732442,14127,1.878125786781311
1730751707.6905327,14255,1.5931742191314697
1730751710.4784482,14351,1.4358409643173218
1730751712.3384302,14415,1.7119927406311035
1730751715.5951495,14527,1.3683435916900635
1730751716.0611215,14543,1.5484950542449951
1730751716.5257752,14559,1.4093472957611084
1730751716.9915023,14575,1.5366418361663818
1730751719.31787,14655,1.6201903820037842
1730751720.2468452,14687,1.9035074710845947
1730751721.643546,14735,1.980809211730957
1730751722.1085281,14751,1.6625704765319824
1730751723.038331,14783,1.7053475379943848
1730751726.7581367,14911,1.5252350568771362
1730751727.2228336,14927,1.6289701461791992
1730751728.6177354,14975,1.622965931892395
1730751731.8701358,15087,1.667689561843872
1730751733.263395,15135,1.4585769176483154
1730751737.447492,15279,1.7103632688522339
1730751738.3768277,15311,1.5077849626541138
1730751738.8421931,15327,1.7675966024398804
1730751739.3066242,15343,1.635709524154663
1730751740.7021997,15391,1.8011553287506104
1730751741.166922,15407,1.569662094116211
1730751743.0268638,15471,1.5317456722259521
1730751745.3531013,15551,1.6625642776489258
1730751745.8189557,15567,1.9066389799118042
1730751747.6806047,15631,1.8129775524139404
1730751748.1455045,15647,1.7871785163879395
1730751748.610147,15663,1.707824945449829
1730751749.0754476,15679,1.4016166925430298
1730751750.9368732,15743,1.9733211994171143
1730751751.4016438,15759,1.6489461660385132
1730751752.7989745,15807,1.656592607498169
1730751753.2638495,15823,1.7642371654510498
1730751756.9832816,15951,1.6165249347686768
1730751758.8426049,16015,1.6408804655075073
1730751759.7716758,16047,1.656286358833313
1730751760.7016046,16079,1.6757879257202148
1730751761.1661644,16095,1.725751519203186
1730751764.4202456,16207,1.6485010385513306
1730751764.885566,16223,1.833817720413208
1730751765.3502188,16239,1.8205513954162598
1730751766.7444046,16287,1.54947829246521
1730751772.9361176,16415,1.5413997173309326
1730751773.8661034,16447,1.5997118949890137
1730751775.7263248,16511,1.4202455282211304
1730751776.1910477,16527,1.693973183631897
1730751778.516872,16607,1.4954975843429565
1730751781.7787662,16719,1.7860981225967407
1730751786.9379687,16895,1.7971669435501099
1730751787.878893,16927,1.7864145040512085
1730751790.6912959,17023,1.5996708869934082
1730751791.1589632,17039,1.5035680532455444
1730751792.0946634,17071,1.9849436283111572
1730751793.0310369,17103,1.7509602308273315
1730751794.9066465,17167,1.4253830909729004
1730751796.781106,17231,1.631483793258667
1730751797.7171748,17263,1.8782991170883179
1730751800.0607827,17343,1.4459383487701416
1730751800.5262804,17359,1.736095666885376
1730751800.991952,17375,1.9258723258972168
1730751804.720949,17503,1.7085297107696533
1730751807.5340054,17599,1.6059094667434692
1730751809.4557123,17663,1.532060146331787
1730751809.9244967,17679,1.668944239616394
1730751810.391931,17695,1.8317036628723145
1730751814.6232045,17839,1.6936914920806885
1730751815.5622878,17871,1.460343599319458
1730751816.9681337,17919,1.500797986984253
1730751819.7776978,18015,1.6342942714691162
1730751823.5247974,18143,1.6040593385696411
1730751824.4657779,18175,1.588122844696045
1730751833.845775,18495,1.7514182329177856
1730751834.3141487,18511,1.7184655666351318
1730751836.198655,18575,1.6599489450454712
1730751836.670539,18591,1.7562625408172607
1730751837.137461,18607,1.686712384223938
1730751845.5163758,18895,1.5578415393829346
1730751847.842006,18975,1.5389134883880615
1730751851.0952694,19087,1.7252233028411865
1730751851.5598843,19103,1.7037301063537598
1730751854.3564596,19199,1.8033726215362549
1730751855.2865775,19231,1.4526538848876953
1730751857.619082,19311,1.9039231538772583
1730751858.549161,19343,1.6819846630096436
1730751859.4833589,19375,1.6812764406204224
1730751861.3426166,19439,1.6254372596740723
1730751865.9913788,19599,1.6703675985336304
1730751869.7126782,19727,1.7947725057601929
1730751870.1771612,19743,1.7632924318313599
1730751870.643183,19759,1.6853406429290771
1730751871.5729692,19791,1.8660807609558105
1730751875.2916143,19919,1.7517883777618408
1730751876.686285,19967,1.4072718620300293
1730751879.4746168,20063,1.6606793403625488
1730751880.403753,20095,1.700315237045288
1730751881.3329957,20127,1.800739049911499
1730751881.7978446,20143,1.652449369430542
1730751883.1921318,20191,1.714235782623291
1730751884.1225555,20223,1.8056138753890991
1730751885.5173028,20271,1.6751042604446411
1730751889.2357132,20399,1.7163751125335693
1730751895.0783021,20511,1.5385911464691162
1730751897.8753095,20607,1.4140992164611816
1730751899.734853,20671,1.5176492929458618
1730751900.1992579,20687,1.4052189588546753
1730751900.6657512,20703,1.4860832691192627
1730751901.130063,20719,1.6445786952972412
1730751903.922243,20815,1.7859888076782227
1730751908.5821848,20975,1.7928953170776367
1730751909.5126927,21007,1.470792531967163
1730751910.9083507,21055,1.7301387786865234
1730751911.3731496,21071,1.5785388946533203
1730751912.7676408,21119,1.5806289911270142
1730751915.5590208,21215,1.637395977973938
1730751916.4880915,21247,1.7490307092666626
1730751917.8833294,21295,1.581589698791504
1730751919.2786813,21343,1.6263864040374756
1730751920.674855,21391,1.457582712173462
1730751921.1398964,21407,1.7309746742248535
1730751929.5111506,21695,1.6072118282318115
1730751934.6334713,21871,1.7820736169815063
1730751936.4927986,21935,1.6756129264831543
1730751943.0038538,22159,1.4596478939056396
1730751943.4687304,22175,1.8806029558181763
1730751944.8635454,22223,1.731391191482544
1730751945.3278356,22239,1.6046664714813232
1730751946.2577782,22271,1.5740687847137451
1730751946.7229304,22287,1.6171619892120361
1730751956.0235784,22607,1.7233731746673584
1730751956.488402,22623,1.574428677558899
1730751956.9546242,22639,1.740525722503662
1730751959.2792819,22719,1.3251628875732422
1730751960.674786,22767,1.5265541076660156
1730751962.5360894,22831,1.7472456693649292
1730751963.467599,22863,1.4325227737426758
1730751965.3267164,22927,1.9600909948349
1730751965.791493,22943,1.62748384475708
1730751967.185366,22991,1.5507783889770508
1730751969.0440428,23055,1.5699491500854492
1730751969.9747324,23087,2.0397839546203613
1730751976.482561,23311,1.7794291973114014
1730751980.6664076,23455,1.835439682006836
1730751981.1314654,23471,1.6536142826080322
1730751986.2494705,23647,1.933943271636963
1730751989.9717886,23775,1.7491564750671387
1730751990.4368327,23791,1.5998303890228271
1730751991.8331487,23839,1.7506661415100098
1730751992.764941,23871,1.376134991645813
1730751993.2294972,23887,1.8628218173980713
1730751996.9479678,24015,1.7480056285858154
1730751997.4131641,24031,1.4738335609436035
1730751997.8779676,24047,1.7415580749511719
1730751999.7379498,24111,1.275780439376831
1730752000.6667628,24143,1.5992650985717773
1730752001.5957634,24175,1.5669997930526733
1730752005.3159792,24303,1.6340796947479248
1730752007.6400132,24383,1.4938180446624756
1730752008.1046348,24399,1.6303107738494873
1730752009.4995193,24447,1.8057336807250977
1730752012.7534041,24559,1.6599581241607666
1730752020.8283715,24751,1.6114320755004883
1730752023.1538491,24831,1.4222711324691772
1730752023.6189048,24847,1.5736274719238281
1730752024.5494518,24879,1.5909075736999512
1730752025.014285,24895,1.4959948062896729
1730752027.8043642,24991,1.371214509010315
1730752031.0582037,25103,1.4587552547454834
1730752031.5222657,25119,1.7364623546600342
1730752035.709225,25263,1.949863314628601
1730752037.5693038,25327,1.4259445667266846
1730752038.5002155,25359,1.4104008674621582
1730752040.3601053,25423,1.6208288669586182
1730752044.5442126,25567,1.8983200788497925
1730752047.805523,25679,1.6120017766952515
1730752048.2704644,25695,1.6553021669387817
1730752050.5946078,25775,1.7796363830566406
1730752054.3190012,25903,1.4813141822814941
1730752055.2489383,25935,1.7495286464691162
1730752058.5034206,26047,1.5939373970031738
1730752058.968456,26063,1.4483733177185059
1730752060.8286152,26127,1.6231122016906738
1730752063.1533852,26207,1.5865195989608765
1730752064.5474784,26255,1.435415267944336
1730752065.4781177,26287,1.721863031387329
1730752066.8742113,26335,1.5864816904067993
1730752068.2693064,26383,1.6189534664154053
1730752070.129505,26447,1.2534183263778687
1730752073.855854,26575,1.4301496744155884
1730752077.578925,26703,1.7368165254592896
1730752078.5108125,26735,1.7185425758361816
1730752079.4410286,26767,1.6398906707763672
1730752080.8361318,26815,1.3082647323608398
1730752081.3011317,26831,1.5078730583190918
1730752084.0942876,26927,1.7360873222351074
1730752084.559398,26943,1.6288182735443115
1730752088.2798386,27071,1.6727057695388794
1730752089.6738496,27119,1.6279621124267578
1730752090.139507,27135,1.5279061794281006
1730752090.6039574,27151,1.55867338180542
1730752091.0693798,27167,1.5190666913986206
1730752091.9987793,27199,1.486133337020874
1730752093.3929374,27247,1.7758198976516724
1730752096.6459806,27359,1.6976755857467651
1730752097.1110065,27375,1.6074063777923584
1730752100.371437,27487,1.780191421508789
1730752100.8371334,27503,1.8676559925079346
1730752101.3013856,27519,1.674452781677246
1730752105.487718,27663,1.6176869869232178
1730752107.3500059,27727,1.6444952487945557
1730752108.2800336,27759,1.514082431793213
1730752108.7446117,27775,1.6716270446777344
1730752109.6750617,27807,1.4755617380142212
1730752112.0015929,27887,1.5895195007324219
1730752112.466491,27903,1.7302855253219604
1730752113.397152,27935,1.7276934385299683
1730752113.8632338,27951,1.6370420455932617
1730752114.3275971,27967,1.3611969947814941
1730752116.6521742,28047,1.6131024360656738
1730752123.1629477,28271,1.551224708557129
1730752127.3477948,28415,1.7493444681167603
1730752130.1380281,28511,1.8020927906036377
1730752133.392595,28623,1.6569156646728516
1730752133.8578994,28639,1.6257593631744385
1730752140.5232186,28783,1.4685661792755127
1730752143.7835615,28895,1.4703843593597412
1730752147.5009506,29023,1.5433287620544434
1730752147.9659946,29039,1.5560133457183838
1730752149.3611584,29087,1.3665118217468262
1730752152.6147957,29199,1.4587864875793457
1730752153.5439425,29231,1.6790324449539185
1730752155.4025092,29295,1.7268059253692627
1730752160.0492365,29455,1.395517349243164
1730752160.513462,29471,1.6549901962280273
1730752161.90836,29519,1.6068227291107178
1730752164.232308,29599,1.6637338399887085
1730752166.0960646,29663,1.8928614854812622
1730752172.1423495,29871,1.7595744132995605
1730752173.0727825,29903,1.4815659523010254
1730752173.5374393,29919,1.610735535621643
1730752176.325825,30015,1.3678206205368042
1730752176.7901998,30031,1.7372512817382812
1730752177.2554235,30047,1.4812366962432861
1730752178.1859784,30079,1.7471046447753906
1730752179.1163595,30111,1.6507866382598877
1730752184.695553,30303,1.5666329860687256
1730752190.7376304,30511,1.7926567792892456
1730752193.0632038,30591,1.4851040840148926
1730752195.856222,30687,1.634575366973877
1730752198.6481006,30783,1.67759370803833
1730752199.1140435,30799,1.7159984111785889
1730752201.9195154,30895,1.6565426588058472
1730752203.7782702,30959,1.522377610206604
1730752204.7081065,30991,1.530335545539856
1730752205.6370869,31023,1.718932867050171
1730752208.4273543,31119,1.9135425090789795
1730752209.821619,31167,1.644435167312622
1730752210.7512743,31199,1.5089237689971924
1730752212.1459904,31247,1.5299077033996582
1730752213.539933,31295,1.455894947052002
1730752214.9352906,31343,1.7575089931488037
1730752219.120799,31487,1.7633646726608276
1730752220.0500329,31519,1.4322353601455688
1730752225.6290457,31711,1.6879017353057861
1730752226.094686,31727,1.5879814624786377
1730752226.5595124,31743,1.6004233360290527
1730752233.0717568,31967,1.6917492151260376
1730752234.93052,32031,1.6817185878753662
1730752236.7891364,32095,1.5444815158843994
1730752238.6469727,32159,1.6446456909179688
1730752239.1117873,32175,1.745024561882019
1730752240.506841,32223,1.4367799758911133
1730752241.4358358,32255,1.3592939376831055
1730752242.3651621,32287,1.6448078155517578
1730752246.0823848,32415,1.7066891193389893
1730752247.012714,32447,1.7269483804702759
1730752248.406733,32495,1.600975751876831
1730752249.800732,32543,1.508847951889038
1730752251.1952791,32591,1.5870909690856934
1730752252.1251097,32623,1.7538771629333496
1730752253.5191877,32671,1.465630054473877
1730752254.9168184,32719,1.6403230428695679
1730752255.381643,32735,1.6178754568099976
1730752264.838974,32975,1.3225903511047363
1730752268.0949123,33087,1.4703850746154785
1730752270.4182236,33167,1.6387507915496826
1730752270.8824341,33183,1.346285104751587
1730752271.347434,33199,1.5990439653396606
1730752272.2776177,33231,1.4999189376831055
1730752272.741975,33247,1.4172629117965698
1730752273.6719537,33279,1.700067162513733
1730752274.6021678,33311,1.6582303047180176
1730752276.4633682,33375,1.708660364151001
1730752278.324221,33439,1.6099636554718018
1730752280.6485422,33519,1.3836560249328613
1730752281.5781622,33551,1.3737833499908447
1730752284.832133,33663,1.9150607585906982
1730752285.763869,33695,1.6375045776367188
1730752286.228982,33711,1.5952167510986328
1730752287.624419,33759,1.8899121284484863
1730752288.5545058,33791,1.391229271888733
1730752290.418311,33855,1.5907855033874512
1730752291.8172102,33903,1.6935627460479736
1730752292.748115,33935,1.669890284538269
1730752293.6779513,33967,1.7435400485992432
1730752294.1428232,33983,1.5539076328277588
1730752298.7966564,34143,1.4474260807037354
1730752299.262452,34159,1.68858003616333
1730752301.1225624,34223,1.6134934425354004
1730752302.5170643,34271,1.5801935195922852
1730752303.9112446,34319,1.5873894691467285
1730752304.3758447,34335,1.5948021411895752
1730752305.7700527,34383,1.585761308670044
1730752306.2347312,34399,1.5434476137161255
1730752307.1650171,34431,1.733359694480896
1730752309.5115836,34511,1.667872667312622
1730752309.9823656,34527,1.5336990356445312
1730752313.2754521,34639,1.2043695449829102
1730752313.740138,34655,1.8095546960830688
1730752315.6029708,34719,1.7664985656738281
1730752316.5362897,34751,1.4972012042999268
1730752317.4725158,34783,1.6034297943115234
1730752319.3421204,34847,1.5823533535003662
1730752324.0096848,35007,1.2785115242004395
1730752324.9418898,35039,1.3351874351501465
1730752325.8739116,35071,1.6536121368408203
1730752326.3399882,35087,1.5144851207733154
1730752328.2056553,35151,1.3529244661331177
1730752329.6031346,35199,1.5877604484558105
1730752333.3326898,35327,1.4891505241394043
1730752335.1955698,35391,1.4473605155944824
1730752336.6034894,35439,1.746904730796814
1730752341.7260237,35615,1.4023317098617554
1730752343.5887375,35679,1.7415015697479248
1730752344.5206695,35711,1.6118849515914917
1730752345.92275,35759,1.5373220443725586
1730752346.854803,35791,1.4116630554199219
1730752347.3202856,35807,1.6634745597839355
1730752348.2539291,35839,1.5803544521331787
1730752349.1852818,35871,1.7942662239074707
1730752349.6511016,35887,1.4883761405944824
1730752350.5825586,35919,1.6310935020446777
1730752351.5151525,35951,1.4772659540176392
1730752351.9818277,35967,1.6579442024230957
1730752353.8477826,36031,1.6334434747695923
1730752354.3139858,36047,1.7283241748809814
1730752355.2452133,36079,1.5700881481170654
1730752356.642273,36127,1.6475493907928467
1730752358.969386,36207,1.9283289909362793
1730752364.5601504,36399,1.2148501873016357
1730752366.4223301,36463,1.5396597385406494
1730752367.8189034,36511,1.661508560180664
1730752372.4756026,36671,1.4533405303955078
1730752375.2732997,36767,1.439004898071289
1730752375.7401876,36783,1.6541208028793335
1730752376.6721482,36815,1.6134828329086304
1730752378.0689464,36863,1.4109383821487427
1730752382.0931377,36911,1.8827496767044067
1730752382.5593557,36927,1.5319623947143555
1730752383.0270875,36943,1.6402418613433838
1730752387.6907392,37103,1.5896552801132202
1730752388.1580718,37119,1.338770866394043
1730752388.6241415,37135,1.5011688470840454
1730752389.55627,37167,1.5535194873809814
1730752395.1555185,37359,1.740294098854065
1730752395.6223292,37375,1.664505124092102
1730752396.0888977,37391,1.4322402477264404
1730752396.5550013,37407,1.6293388605117798
1730752400.2962496,37535,1.595963716506958
1730752404.4876556,37679,1.433863639831543
1730752406.8244767,37759,1.868249535560608
1730752412.4137614,37951,1.5682928562164307
1730752418.9595904,38175,1.7187607288360596
1730752420.3541362,38223,1.699294090270996
1730752420.8193722,38239,1.413035273551941
1730752421.2843401,38255,1.6620526313781738
1730752422.2144768,38287,1.3698183298110962
1730752425.9462824,38415,1.5459593534469604
1730752426.879888,38447,1.6199878454208374
1730752427.8127744,38479,1.5574901103973389
1730752428.7442188,38511,1.6950392723083496
1730752433.4028502,38671,1.5739257335662842
1730752437.15251,38799,1.8552531003952026
1730752437.6232777,38815,1.7405600547790527
1730752439.9788795,38895,1.7771000862121582
1730752442.7821326,38991,1.7032339572906494
1730752446.503299,39119,1.4601011276245117
1730752449.2927954,39215,1.667642593383789
1730752449.7571373,39231,1.5332751274108887
1730752450.6859617,39263,1.813367247581482
1730752451.6171577,39295,1.5689911842346191
1730752453.9453251,39375,1.4884560108184814
1730752462.7850049,39679,1.7261184453964233
1730752463.7147322,39711,1.3822083473205566
1730752465.577361,39775,1.705594778060913
1730752466.0430293,39791,1.8114898204803467
1730752470.7014751,39951,1.5804189443588257
1730752471.6309307,39983,1.4739482402801514
1730752473.0286887,40031,1.8755180835723877
1730752473.4930952,40047,1.4671049118041992
1730752473.958182,40063,1.6503973007202148
1730752478.6074257,40223,1.6191890239715576
1730752479.0725198,40239,1.5316890478134155
1730752480.465913,40287,1.4768216609954834
1730752481.3961384,40319,1.9016083478927612
1730752483.254635,40383,1.5216243267059326
1730752484.1838963,40415,1.376213550567627
1730752485.5771406,40463,1.6955897808074951
1730752486.506809,40495,1.165715217590332
1730752487.4361544,40527,1.547353982925415
1730752488.3698974,40559,1.5109606981277466
1730752492.5562518,40703,1.6522552967071533
1730752494.4285781,40767,1.428898572921753
1730752496.294671,40831,1.6822636127471924
1730752497.2270997,40863,1.3875367641448975
1730752498.6223757,40911,1.5900731086730957
1730752500.0171292,40959,1.4019548892974854
1730752505.3048341,41055,1.4188200235366821
1730752505.769872,41071,1.410144567489624
1730752507.6359363,41135,1.5314302444458008
1730752509.0313783,41183,1.3849399089813232
1730752510.4263954,41231,1.4708898067474365
1730752511.3558474,41263,1.5240610837936401
1730752515.5392468,41407,1.5881317853927612
1730752516.9343314,41455,1.725677251815796
1730752517.3995583,41471,1.6311140060424805
1730752517.8640575,41487,1.4157379865646362
1730752518.3294392,41503,1.5871895551681519
1730752519.7234516,41551,1.5245044231414795
1730752521.583085,41615,1.3116296529769897
1730752524.3722987,41711,1.3521878719329834
1730752524.8393672,41727,1.585567831993103
1730752526.2354364,41775,1.3902679681777954
1730752529.956163,41903,1.5154712200164795
1730752532.2827218,41983,1.3423610925674438
1730752533.679529,42031,1.425031065940857
1730752535.0743077,42079,1.4547193050384521
1730752535.5393496,42095,1.6354458332061768
1730752536.4692934,42127,1.641741156578064
1730752537.863809,42175,1.5037057399749756
1730752538.3293936,42191,1.3791321516036987
1730752539.2671144,42223,1.5814738273620605
1730752542.0560255,42319,1.707458734512329
1730752543.4502254,42367,1.6951748132705688
1730752544.844448,42415,1.51108980178833
1730752545.3097413,42431,1.5276527404785156
1730752547.174435,42495,1.4081320762634277
1730752549.9646,42591,1.4677906036376953
1730752556.016141,42799,1.6678088903427124
1730752557.8774292,42863,1.5233051776885986
1730752558.8073235,42895,1.8424241542816162
1730752561.1360946,42975,1.575279951095581
1730752563.4641209,43055,1.579576015472412
1730752567.6503673,43199,1.2052785158157349
1730752569.509644,43263,1.6150100231170654
1730752571.369537,43327,1.4711968898773193
1730752572.7644515,43375,1.5988540649414062
1730752579.7405167,43615,1.516498327255249
1730752584.3920395,43775,1.7032443284988403
1730752584.8603976,43791,1.6887571811676025
1730752585.3256063,43807,1.353995680809021
1730752586.7220736,43855,1.5356218814849854
1730752589.512322,43951,1.4296875
1730752592.3034086,44047,1.5961778163909912
1730752592.768337,44063,1.767151117324829
1730752593.2335927,44079,1.460878849029541
1730752593.6984212,44095,1.497328281402588
1730752594.1639082,44111,1.6392933130264282
1730752594.6283612,44127,1.8815107345581055
1730752595.0945938,44143,1.4401845932006836
1730752598.8136015,44271,1.5138282775878906
1730752609.504377,44639,1.559639811515808
1730752609.9697676,44655,1.5050314664840698
1730752610.4347346,44671,1.6549667119979858
1730752613.690107,44783,1.5997363328933716
1730752618.8110607,44959,1.363614797592163
1730752619.7404764,44991,1.413111925125122
