time,step,value
1732427931.8859768,930015,908.0
1732427932.2613373,930063,908.0
1732427961.2889075,933663,911.0
1732427967.2662215,934399,912.0
1732427982.659404,936303,914.0
1732428000.956176,938575,916.0
1732428007.0795767,939327,917.0
1732428009.1090143,939583,917.0
1732428012.964278,940047,918.0
1732428019.1617181,940831,918.0
1732428021.4984255,941103,919.0
1732428023.2537832,941327,919.0
1732428031.8051445,942383,920.0
1732428037.3242345,943087,920.0
1732428040.8054523,943503,921.0
1732428055.9195957,945375,923.0
1732428065.7816162,946607,924.0
1732428077.5333571,948079,925.0
1732428078.28731,948175,925.0
1732428081.1236994,948511,926.0
1732428092.632283,949935,927.0
1732428105.6629865,951519,929.0
1732428115.437318,952735,930.0
1732428118.9662027,953183,930.0
1732428130.8141587,954639,932.0
1732428136.1339395,955311,932.0
1732428140.5797405,955823,933.0
1732428146.774422,956559,934.0
1732428149.0838811,956847,934.0
1732428166.1926682,958975,936.0
1732428175.0794234,960079,937.0
1732428185.3016713,961359,938.0
1732428198.0338702,962927,940.0
1732428208.5831115,964239,941.0
1732428217.56944,965359,942.0
1732428229.9499505,966879,944.0
1732428231.4581556,967071,944.0
1732428235.0113559,967519,944.0
1732428238.2282476,967903,945.0
1732428250.3468153,969423,946.0
1732428268.9402494,971727,948.0
1732428277.4245307,972783,949.0
1732428283.194226,973487,950.0
1732428320.4830012,978095,955.0
1732428327.3031423,978943,955.0
1732428330.6540377,979359,956.0
1732428334.8439543,979887,956.0
1732428337.5506644,980207,957.0
1732428358.515156,982815,959.0
1732428362.8249137,983311,960.0
1732428375.4828198,984895,961.0
1732428379.4598486,985375,962.0
1732428380.463958,985503,962.0
1732428421.189535,990527,967.0
1732428428.6836996,991455,968.0
1732428432.2859163,991903,968.0
1732428432.6623955,991951,968.0
1732428434.1691966,992143,968.0
1732428440.2705653,992895,969.0
1732428464.465826,995887,972.0
1732428465.2216656,995983,972.0
1732428482.889364,998159,974.0
1732428492.1962125,999263,975.0
1732428492.32495,999279,975.0
1732428503.551511,1000591,977.0
1732428516.4648266,1002191,978.0
1732428523.3575654,1003039,979.0
1732428523.7354383,1003087,979.0
1732428537.74894,1004815,981.0
1732428544.4155052,1005631,982.0
1732428548.4307287,1006143,982.0
1732428550.6961584,1006431,982.0
1732428564.084825,1008079,984.0
1732428575.991977,1009551,985.0
1732428578.222799,1009807,986.0
1732428582.1138923,1010303,986.0
1732428587.7169886,1010991,987.0
1732428590.9850557,1011407,987.0
1732428594.3664882,1011807,988.0
1732428630.7922647,1016319,992.0
1732428632.0468295,1016479,992.0
1732428632.297212,1016511,992.0
1732428653.3417652,1019087,995.0
1732428678.7635791,1022239,998.0
1732428679.0141618,1022271,998.0
1732428692.2334533,1023855,999.0
1732428693.7721584,1024015,1000.0
1732428697.5396342,1024463,1000.0
1732428701.0462816,1024879,1000.0
1732428726.6724048,1027887,1003.0
1732428730.3949904,1028335,1004.0
1732428732.6580622,1028623,1004.0
1732428740.0249748,1029535,1005.0
1732428742.9107826,1029903,1005.0
1732428743.161224,1029935,1005.0
1732428751.589339,1030975,1006.0
1732428752.7206256,1031119,1006.0
1732428756.6940265,1031599,1007.0
1732428759.3254623,1031935,1007.0
1732428762.5294044,1032319,1008.0
1732428771.9194427,1033487,1009.0
1732428777.2467659,1034159,1009.0
1732428785.638899,1035199,1010.0
1732428796.753109,1036559,1012.0
1732428811.3797665,1038319,1013.0
1732428816.606008,1038959,1014.0
1732428828.3490882,1040399,1016.0
1732428829.4782064,1040543,1016.0
1732428858.548032,1044159,1019.0
1732428861.060492,1044479,1019.0
1732428864.158429,1044847,1020.0
1732428874.7261171,1046159,1021.0
1732428891.1768327,1048191,1023.0
1732428894.3008628,1048575,1023.0
